ID;Date;Axe;Départ;Arrivée;Nombre de trains programmés;Nombre de trains ayant circulé;Nombre de trains annulés;Nombre de trains en retard à l'arrivée;Taux de régularité;Nombre de trains à l'heure pour un train en retard
INT_14_B;2015-03;Est Centre;PARIS BERCY;CLERMONT FERRAND;234;234;0;18;92.3;12.0
INT_7_B;2015-03;Nord-Normandie;PARIS NORD;BOULOGNE;62;61;1;7;88.5;7.7
INT_13_B;2015-03;Est Centre;NÎMES;CLERMONT FERRAND;32;31;1;1;96.8;30.0
INT_18_B;2015-03;Est Centre;NANTES;LYON PART DIEU;12;12;0;1;91.7;11.0
INT_23_A;2015-03;Est Centre;PARIS EST;TROYES;263;262;1;13;95.0;19.2
INT_2_B;2015-03;Est Centre;PARIS EST;BELFORT;131;128;3;2;98.4;63.0
INT_16_A;2015-04;Atlantique Méd.;HENDAYE;TOULOUSE MATABIAU;112;110;2;10;90.9;10.0
INT_14_A;2015-04;Est Centre;CLERMONT FERRAND;PARIS BERCY;224;224;0;23;89.7;8.7
INT_25_A;2015-03;Nord-Normandie;PARIS ST LAZARE;ROUEN;320;317;3;20;93.7;14.8
INT_13_A;2015-04;Est Centre;CLERMONT FERRAND;NÎMES;35;33;2;1;97.0;32.0
INT_19_A;2015-04;Nord-Normandie;MAUBEUGE;PARIS NORD;143;142;1;8;94.4;16.8
INT_3_A;2015-04;Est Centre;BÉZIERS;CLERMONT FERRAND;31;30;1;1;96.7;29.0
INT_20_B;2015-04;Est Centre;PARIS BERCY;NEVERS;146;146;0;22;84.9;5.6
INT_2_B;2015-04;Est Centre;PARIS EST;BELFORT;120;117;3;17;85.5;5.9
INT_23_B;2015-04;Est Centre;TROYES;PARIS EST;225;198;27;20;89.9;8.9
INT_18_B;2015-04;Est Centre;NANTES;LYON PART DIEU;16;16;0;0;100.0;
INT_11_A;2015-08;Centre Sud-Ouest;CERBERE;PARIS AUSTERLITZ;144;141;3;84;40.4;0.7
INT_15_A;2015-08;Nord-Normandie;GRANVILLE;PARIS VAUGIRARD;168;167;1;8;95.2;19.9
INT_18_A;2015-08;Est Centre;LYON PART DIEU;NANTES;104;103;1;8;92.2;11.9
INT_13_B;2015-08;Est Centre;NÎMES;CLERMONT FERRAND;33;31;2;5;83.9;5.2
INT_2_A;2016-09;Est Centre;BELFORT;PARIS EST;128;128;0;11;91.4;10.6
INT_11_B;2016-06;Centre Sud-Ouest;PARIS AUSTERLITZ;CERBERE;8;8;0;3;62.5;1.7
INT_17_B;2016-06;Nord-Normandie;PARIS ST LAZARE;LE HAVRE;241;240;1;57;76.3;3.2
INT_12_B;2016-06;Nord-Normandie;PARIS ST LAZARE;CHERBOURG;135;135;0;39;71.1;2.5
INT_4_A;2016-07;Atlantique Méd.;BORDEAUX ST JEAN;NICE;195;191;4;56;70.7;2.4
INT_9_B;2016-06;Nord-Normandie;PARIS ST LAZARE;CAEN;135;134;1;25;81.3;4.4
INT_5_A;2016-07;Est Centre;BORDEAUX ST JEAN;LIMOGES;31;31;0;1;96.8;30.0
INT_1_B;2016-06;Nord-Normandie;PARIS NORD;AMIENS;133;132;1;37;72.0;2.6
INT_1_A;2016-07;Nord-Normandie;AMIENS;PARIS NORD;176;174;2;23;86.8;6.6
INT_13_B;2016-06;Est Centre;NÎMES;CLERMONT FERRAND;11;11;0;3;72.7;2.7
INT_2_B;2016-06;Est Centre;PARIS EST;BELFORT;76;75;1;27;64.0;1.8
INT_24_A;2016-09;Nord-Normandie;PARIS ST LAZARE;TROUVILLE DEAUVILLE;84;83;1;28;66.3;2.0
INT_15_B;2016-09;Nord-Normandie;PARIS VAUGIRARD;GRANVILLE;160;160;0;13;91.9;11.3
INT_11_A;2016-10;Centre Sud-Ouest;CERBERE;PARIS AUSTERLITZ;55;52;3;1;98.1;51.0
INT_7_B;2016-09;Nord-Normandie;PARIS NORD;BOULOGNE;146;146;0;15;89.7;8.7
INT_1_B;2016-09;Nord-Normandie;PARIS NORD;AMIENS;221;220;1;12;94.5;17.3
INT_10_A;2016-10;Nord-Normandie;CAEN;TOURS;57;57;0;12;78.9;3.8
INT_3_A;2016-10;Est Centre;BÉZIERS;CLERMONT FERRAND;62;62;0;0;100.0;
INT_24_B;2016-07;Nord-Normandie;TROUVILLE DEAUVILLE;PARIS ST LAZARE;137;137;0;9;93.4;14.2
INT_24_A;2016-07;Nord-Normandie;PARIS ST LAZARE;TROUVILLE DEAUVILLE;125;124;1;28;77.4;3.4
INT_11_B;2016-07;Centre Sud-Ouest;PARIS AUSTERLITZ;CERBERE;22;21;1;4;81.0;4.3
INT_4_A;2016-08;Atlantique Méd.;BORDEAUX ST JEAN;NICE;191;187;4;56;70.1;2.3
INT_14_A;2016-07;Est Centre;CLERMONT FERRAND;PARIS BERCY;212;209;3;32;84.7;5.5
INT_8_A;2016-08;Centre Sud-Ouest;BOURGES;PARIS AUSTERLITZ;122;121;1;36;70.2;2.4
INT_16_A;2016-08;Atlantique Méd.;HENDAYE;TOULOUSE MATABIAU;124;124;0;10;91.9;11.4
INT_8_A;2016-07;Centre Sud-Ouest;BOURGES;PARIS AUSTERLITZ;124;124;0;36;71.0;2.4
INT_13_B;2016-07;Est Centre;NÎMES;CLERMONT FERRAND;30;29;1;12;58.6;1.4
INT_10_A;2016-08;Nord-Normandie;CAEN;TOURS;67;65;2;12;81.5;4.4
INT_21_A;2016-10;Centre Sud-Ouest;ORLÉANS;PARIS AUSTERLITZ;326;324;2;79;75.6;3.1
INT_14_B;2016-10;Est Centre;PARIS BERCY;CLERMONT FERRAND;208;206;2;16;92.2;11.9
INT_9_B;2016-10;Nord-Normandie;PARIS ST LAZARE;CAEN;215;214;1;41;80.8;4.2
INT_8_B;2017-02;Centre Sud-Ouest;PARIS AUSTERLITZ;BOURGES;113;111;2;16;85.6;5.9
INT_22_A;2017-03;Centre Sud-Ouest;PARIS AUSTERLITZ;TOURS;123;123;0;32;74.0;2.8
INT_6_A;2017-04;Atlantique Méd.;BORDEAUX ST JEAN;NANTES;90;90;0;17;81.1;4.3
INT_8_A;2017-03;Centre Sud-Ouest;BOURGES;PARIS AUSTERLITZ;121;120;1;36;70.0;2.3
INT_3_B;2017-03;Est Centre;CLERMONT FERRAND;BÉZIERS;61;60;1;2;96.7;29.0
INT_4_B;2017-03;Atlantique Méd.;NICE;BORDEAUX ST JEAN;177;175;2;69;60.6;1.5
INT_25_B;2017-03;Nord-Normandie;ROUEN;PARIS ST LAZARE;330;324;6;15;95.4;20.6
INT_20_B;2017-03;Est Centre;PARIS BERCY;NEVERS;145;144;1;19;86.8;6.6
INT_18_B;2017-03;Est Centre;NANTES;LYON PART DIEU;67;67;0;7;89.6;8.6
INT_23_B;2017-03;Est Centre;TROYES;PARIS EST;263;261;2;36;86.2;6.3
INT_12_B;2016-11;Nord-Normandie;PARIS ST LAZARE;CHERBOURG;190;189;1;30;84.1;5.3
INT_15_B;2016-10;Nord-Normandie;PARIS VAUGIRARD;GRANVILLE;163;163;0;13;92.0;11.5
INT_4_A;2016-11;Atlantique Méd.;BORDEAUX ST JEAN;NICE;189;188;1;56;70.2;2.4
INT_22_B;2016-11;Centre Sud-Ouest;TOURS;PARIS AUSTERLITZ;121;119;2;43;63.9;1.8
INT_17_A;2016-12;Nord-Normandie;LE HAVRE;PARIS ST LAZARE;354;351;3;19;94.6;17.5
INT_6_B;2016-12;Atlantique Méd.;NANTES;BORDEAUX ST JEAN;93;91;2;23;74.7;3.0
INT_14_B;2016-11;Est Centre;PARIS BERCY;CLERMONT FERRAND;217;217;0;16;92.6;12.6
INT_7_A;2016-12;Nord-Normandie;BOULOGNE;PARIS NORD;152;150;2;20;86.7;6.5
INT_5_B;2016-12;Est Centre;LIMOGES;BORDEAUX ST JEAN;32;30;2;2;93.3;14.0
INT_9_A;2016-12;Nord-Normandie;CAEN;PARIS ST LAZARE;194;194;0;18;90.7;9.8
INT_21_B;2017-08;Centre Sud-Ouest;PARIS AUSTERLITZ;ORLÉANS;347;346;1;62;82.1;4.6
INT_22_A;2017-08;Centre Sud-Ouest;PARIS AUSTERLITZ;TOURS;124;123;1;15;87.8;7.2
INT_6_A;2017-09;Atlantique Méd.;BORDEAUX ST JEAN;NANTES;89;88;1;21;76.1;3.2
INT_12_B;2017-08;Nord-Normandie;PARIS ST LAZARE;CHERBOURG;203;202;1;23;88.6;7.8
INT_6_B;2017-08;Atlantique Méd.;NANTES;BORDEAUX ST JEAN;94;93;1;30;67.7;2.1
INT_4_B;2017-08;Atlantique Méd.;NICE;BORDEAUX ST JEAN;188;186;2;59;68.3;2.2
INT_25_B;2017-08;Nord-Normandie;ROUEN;PARIS ST LAZARE;261;258;3;20;92.2;11.9
INT_19_B;2017-08;Nord-Normandie;PARIS NORD;MAUBEUGE;297;294;3;27;90.8;9.9
INT_5_B;2017-08;Est Centre;LIMOGES;BORDEAUX ST JEAN;31;30;1;3;90.0;9.0
INT_20_B;2017-08;Est Centre;PARIS BERCY;NEVERS;140;138;2;24;82.6;4.8
INT_24_A;2017-09;Nord-Normandie;PARIS ST LAZARE;TROUVILLE DEAUVILLE;82;80;2;15;81.3;4.3
INT_21_B;2017-09;Centre Sud-Ouest;PARIS AUSTERLITZ;ORLÉANS;304;300;4;57;81.0;4.3
INT_17_A;2017-10;Nord-Normandie;LE HAVRE;PARIS ST LAZARE;337;334;3;38;88.6;7.8
INT_6_B;2017-10;Atlantique Méd.;NANTES;BORDEAUX ST JEAN;85;82;3;32;61.0;1.6
INT_3_B;2017-09;Est Centre;CLERMONT FERRAND;BÉZIERS;57;57;0;1;98.2;56.0
INT_3_B;2017-10;Est Centre;CLERMONT FERRAND;BÉZIERS;59;59;0;6;89.8;8.8
INT_4_B;2017-10;Atlantique Méd.;NICE;BORDEAUX ST JEAN;167;164;3;31;81.1;4.3
INT_7_A;2017-09;Nord-Normandie;BOULOGNE;PARIS NORD;147;142;5;28;80.3;4.1
INT_1_B;2017-09;Nord-Normandie;PARIS NORD;AMIENS;213;210;3;46;78.1;3.6
INT_23_B;2017-09;Est Centre;TROYES;PARIS EST;231;229;2;20;91.3;10.4
INT_8_B;2017-07;Centre Sud-Ouest;PARIS AUSTERLITZ;BOURGES;122;122;0;9;92.6;12.6
INT_17_A;2017-06;Nord-Normandie;LE HAVRE;PARIS ST LAZARE;346;342;4;46;86.5;6.4
INT_25_A;2017-06;Nord-Normandie;PARIS ST LAZARE;ROUEN;287;282;5;48;83.0;4.9
INT_14_B;2017-06;Est Centre;PARIS BERCY;CLERMONT FERRAND;212;211;1;58;72.5;2.6
INT_7_A;2017-07;Nord-Normandie;BOULOGNE;PARIS NORD;146;143;3;21;85.3;5.8
INT_7_B;2017-06;Nord-Normandie;PARIS NORD;BOULOGNE;138;138;0;15;89.1;8.2
INT_5_B;2017-06;Est Centre;LIMOGES;BORDEAUX ST JEAN;29;27;2;1;96.3;26.0
INT_13_B;2017-07;Est Centre;NÎMES;CLERMONT FERRAND;31;30;1;12;60.0;1.5
INT_20_A;2017-06;Est Centre;NEVERS;PARIS BERCY;136;133;3;18;86.5;6.4
INT_2_B;2017-06;Est Centre;PARIS EST;BELFORT;125;125;0;22;82.4;4.7
INT_21_B;2017-10;Centre Sud-Ouest;PARIS AUSTERLITZ;ORLÉANS;329;326;3;40;87.7;7.2
INT_21_A;2017-10;Centre Sud-Ouest;ORLÉANS;PARIS AUSTERLITZ;335;332;3;61;81.6;4.4
INT_12_A;2017-11;Nord-Normandie;CHERBOURG;PARIS ST LAZARE;211;209;2;24;88.5;7.7
INT_17_A;2017-11;Nord-Normandie;LE HAVRE;PARIS ST LAZARE;356;347;9;34;90.2;9.2
INT_3_B;2017-11;Est Centre;CLERMONT FERRAND;BÉZIERS;59;58;1;3;94.8;18.3
INT_25_B;2017-10;Nord-Normandie;ROUEN;PARIS ST LAZARE;314;311;3;28;91.0;10.1
INT_7_B;2017-10;Nord-Normandie;PARIS NORD;BOULOGNE;152;150;2;15;90.0;9.0
INT_13_B;2017-10;Est Centre;NÎMES;CLERMONT FERRAND;28;28;0;2;92.9;13.0
INT_20_B;2017-10;Est Centre;PARIS BERCY;NEVERS;159;159;0;18;88.7;7.8
INT_2_B;2017-10;Est Centre;PARIS EST;BELFORT;128;128;0;9;93.0;13.2
INT_24_B;2017-12;Nord-Normandie;TROUVILLE DEAUVILLE;PARIS ST LAZARE;74;74;0;12;83.8;5.2
INT_24_A;2017-12;Nord-Normandie;PARIS ST LAZARE;TROUVILLE DEAUVILLE;79;77;2;19;75.3;3.1
INT_12_B;2017-12;Nord-Normandie;PARIS ST LAZARE;CHERBOURG;199;198;1;43;78.3;3.6
INT_14_A;2017-12;Est Centre;CLERMONT FERRAND;PARIS BERCY;232;230;2;69;70.0;2.3
INT_15_A;2017-12;Nord-Normandie;GRANVILLE;PARIS VAUGIRARD;169;167;2;14;91.6;10.9
INT_4_B;2017-12;Atlantique Méd.;NICE;BORDEAUX ST JEAN;227;216;11;15;93.1;13.4
INT_7_B;2017-12;Nord-Normandie;PARIS NORD;BOULOGNE;150;147;3;32;78.2;3.6
INT_5_B;2017-12;Est Centre;LIMOGES;BORDEAUX ST JEAN;9;9;0;2;77.8;3.5
INT_20_A;2017-12;Est Centre;NEVERS;PARIS BERCY;45;45;0;11;75.6;3.1
INT_2_A;2017-06;Est Centre;BELFORT;PARIS EST;129;127;2;17;86.6;6.5
INT_13_A;2017-05;Est Centre;CLERMONT FERRAND;NÎMES;0;0;0;0;;
INT_21_A;2014-02;Centre Sud-Ouest;ORLÉANS;PARIS AUSTERLITZ;343;339;4;57;83.2;4.9
INT_12_A;2014-02;Nord-Normandie;CHERBOURG;PARIS ST LAZARE;179;176;3;17;90.3;9.4
INT_15_A;2014-02;Nord-Normandie;GRANVILLE;PARIS VAUGIRARD;149;148;1;11;92.6;12.5
INT_16_A;2014-02;Atlantique Méd.;HENDAYE;TOULOUSE MATABIAU;7;7;0;4;42.9;0.8
INT_5_A;2014-02;Est Centre;BORDEAUX ST JEAN;LIMOGES;27;27;0;1;96.3;26.0
INT_25_B;2014-02;Nord-Normandie;ROUEN;PARIS ST LAZARE;268;266;2;19;92.9;13.0
INT_4_B;2014-02;Atlantique Méd.;NICE;BORDEAUX ST JEAN;165;165;0;20;87.9;7.2
INT_7_B;2014-02;Nord-Normandie;PARIS NORD;BOULOGNE;59;59;0;4;93.2;13.8
INT_2_B;2014-01;Est Centre;PARIS EST;BELFORT;107;106;1;8;92.5;12.2
INT_10_B;2014-02;Nord-Normandie;TOURS;CAEN;56;56;0;6;89.3;8.3
INT_22_A;2014-02;Centre Sud-Ouest;PARIS AUSTERLITZ;TOURS;115;114;1;24;78.9;3.8
INT_6_A;2014-03;Atlantique Méd.;BORDEAUX ST JEAN;NANTES;72;71;1;12;83.1;4.9
INT_4_A;2014-03;Atlantique Méd.;BORDEAUX ST JEAN;NICE;180;180;0;42;76.7;3.3
INT_12_A;2014-03;Nord-Normandie;CHERBOURG;PARIS ST LAZARE;194;192;2;10;94.8;18.2
INT_8_A;2014-03;Centre Sud-Ouest;BOURGES;PARIS AUSTERLITZ;124;124;0;14;88.7;7.9
INT_14_B;2014-02;Est Centre;PARIS BERCY;CLERMONT FERRAND;212;212;0;19;91.0;10.2
INT_13_A;2014-03;Est Centre;CLERMONT FERRAND;NÎMES;31;31;0;2;93.5;14.5
INT_1_B;2014-03;Nord-Normandie;PARIS NORD;AMIENS;302;300;2;32;89.3;8.4
INT_10_B;2014-03;Nord-Normandie;TOURS;CAEN;63;62;1;8;87.1;6.8
INT_16_B;2014-02;Atlantique Méd.;TOULOUSE MATABIAU;HENDAYE;23;22;1;0;100.0;
INT_24_B;2014-09;Nord-Normandie;TROUVILLE DEAUVILLE;PARIS ST LAZARE;86;86;0;11;87.2;6.8
INT_22_A;2014-09;Centre Sud-Ouest;PARIS AUSTERLITZ;TOURS;114;113;1;16;85.8;6.1
INT_4_A;2014-10;Atlantique Méd.;BORDEAUX ST JEAN;NICE;194;191;3;48;74.9;3.0
INT_4_A;2014-09;Atlantique Méd.;BORDEAUX ST JEAN;NICE;179;173;6;46;73.4;2.8
INT_8_A;2014-10;Centre Sud-Ouest;BOURGES;PARIS AUSTERLITZ;125;123;2;18;85.4;5.8
INT_19_B;2014-09;Nord-Normandie;PARIS NORD;MAUBEUGE;294;288;6;32;88.9;8.0
INT_7_A;2014-09;Nord-Normandie;BOULOGNE;PARIS NORD;151;148;3;25;83.1;4.9
INT_5_B;2014-09;Est Centre;LIMOGES;BORDEAUX ST JEAN;28;27;1;2;92.6;12.5
INT_3_A;2014-10;Est Centre;BÉZIERS;CLERMONT FERRAND;27;27;0;5;81.5;4.4
INT_13_B;2014-09;Est Centre;NÎMES;CLERMONT FERRAND;29;26;3;2;92.3;12.0
INT_21_B;2014-03;Centre Sud-Ouest;PARIS AUSTERLITZ;ORLÉANS;365;364;1;59;83.8;5.2
INT_8_B;2014-03;Centre Sud-Ouest;PARIS AUSTERLITZ;BOURGES;122;122;0;10;91.8;11.2
INT_16_A;2014-03;Atlantique Méd.;HENDAYE;TOULOUSE MATABIAU;86;85;1;5;94.1;16.0
INT_14_A;2014-04;Est Centre;CLERMONT FERRAND;PARIS BERCY;211;211;0;21;90.0;9.0
INT_19_A;2014-03;Nord-Normandie;MAUBEUGE;PARIS NORD;302;299;3;19;93.6;14.7
INT_9_A;2014-03;Nord-Normandie;CAEN;PARIS ST LAZARE;195;193;2;13;93.3;13.8
INT_7_B;2014-03;Nord-Normandie;PARIS NORD;BOULOGNE;67;67;0;2;97.0;32.5
INT_23_B;2014-03;Est Centre;TROYES;PARIS EST;244;243;1;19;92.2;11.8
INT_2_B;2014-03;Est Centre;PARIS EST;BELFORT;108;108;0;12;88.9;8.0
INT_5_B;2014-04;Est Centre;LIMOGES;BORDEAUX ST JEAN;30;30;0;0;100.0;
INT_24_A;2014-06;Nord-Normandie;PARIS ST LAZARE;TROUVILLE DEAUVILLE;65;65;0;6;90.8;9.8
INT_11_B;2014-07;Centre Sud-Ouest;PARIS AUSTERLITZ;CERBERE;320;310;10;60;80.6;4.2
INT_11_A;2014-07;Centre Sud-Ouest;CERBERE;PARIS AUSTERLITZ;314;302;12;53;82.5;4.7
INT_17_B;2014-06;Nord-Normandie;PARIS ST LAZARE;LE HAVRE;285;285;0;45;84.2;5.3
INT_17_A;2014-06;Nord-Normandie;LE HAVRE;PARIS ST LAZARE;293;293;0;70;76.1;3.2
INT_18_A;2014-07;Est Centre;LYON PART DIEU;NANTES;107;105;2;8;92.4;12.1
INT_19_B;2014-06;Nord-Normandie;PARIS NORD;MAUBEUGE;243;242;1;26;89.3;8.3
INT_1_A;2014-07;Nord-Normandie;AMIENS;PARIS NORD;219;219;0;39;82.2;4.6
INT_23_A;2014-06;Est Centre;PARIS EST;TROYES;214;211;3;27;87.2;6.8
INT_10_A;2014-07;Nord-Normandie;CAEN;TOURS;67;67;0;7;89.6;8.6
INT_22_A;2014-07;Centre Sud-Ouest;PARIS AUSTERLITZ;TOURS;130;126;4;48;61.9;1.6
INT_6_A;2014-08;Atlantique Méd.;BORDEAUX ST JEAN;NANTES;73;72;1;13;81.9;4.5
INT_4_A;2014-07;Atlantique Méd.;BORDEAUX ST JEAN;NICE;198;194;4;63;67.5;2.1
INT_17_A;2014-08;Nord-Normandie;LE HAVRE;PARIS ST LAZARE;315;313;2;31;90.1;9.1
INT_6_B;2014-07;Atlantique Méd.;NANTES;BORDEAUX ST JEAN;72;70;2;17;75.7;3.1
INT_13_A;2014-08;Est Centre;CLERMONT FERRAND;NÎMES;31;31;0;3;90.3;9.3
INT_9_A;2014-07;Nord-Normandie;CAEN;PARIS ST LAZARE;195;192;3;16;91.7;11.0
INT_20_A;2014-07;Est Centre;NEVERS;PARIS BERCY;155;154;1;21;86.4;6.3
INT_20_A;2014-08;Est Centre;NEVERS;PARIS BERCY;154;151;3;10;93.4;14.1
INT_2_B;2014-07;Est Centre;PARIS EST;BELFORT;131;128;3;21;83.6;5.1
INT_21_B;2014-10;Centre Sud-Ouest;PARIS AUSTERLITZ;ORLÉANS;371;370;1;84;77.3;3.4
INT_15_B;2014-10;Nord-Normandie;PARIS VAUGIRARD;GRANVILLE;166;165;1;27;83.6;5.1
INT_17_A;2014-10;Nord-Normandie;LE HAVRE;PARIS ST LAZARE;366;364;2;39;89.3;8.3
INT_15_A;2014-10;Nord-Normandie;GRANVILLE;PARIS VAUGIRARD;163;163;0;36;77.9;3.5
INT_14_B;2014-10;Est Centre;PARIS BERCY;CLERMONT FERRAND;235;235;0;15;93.6;14.7
INT_13_A;2014-10;Est Centre;CLERMONT FERRAND;NÎMES;35;26;9;8;69.2;2.3
INT_19_A;2014-10;Nord-Normandie;MAUBEUGE;PARIS NORD;309;308;1;26;91.6;10.8
INT_9_A;2014-10;Nord-Normandie;CAEN;PARIS ST LAZARE;197;193;4;29;85.0;5.7
INT_1_B;2014-10;Nord-Normandie;PARIS NORD;AMIENS;316;316;0;83;73.7;2.8
INT_10_A;2014-10;Nord-Normandie;CAEN;TOURS;66;66;0;17;74.2;2.9
INT_11_A;2014-06;Centre Sud-Ouest;CERBERE;PARIS AUSTERLITZ;208;208;0;41;80.3;4.1
INT_12_A;2014-05;Nord-Normandie;CHERBOURG;PARIS ST LAZARE;169;168;1;14;91.7;11.0
INT_25_A;2014-05;Nord-Normandie;PARIS ST LAZARE;ROUEN;156;156;0;5;96.8;30.2
INT_4_B;2014-06;Atlantique Méd.;NICE;BORDEAUX ST JEAN;154;153;1;52;66.0;1.9
INT_7_A;2014-05;Nord-Normandie;BOULOGNE;PARIS NORD;28;27;1;3;88.9;8.0
INT_1_A;2014-06;Nord-Normandie;AMIENS;PARIS NORD;153;153;0;35;77.1;3.4
INT_20_B;2014-05;Est Centre;PARIS BERCY;NEVERS;67;67;0;8;88.1;7.4
INT_2_B;2014-05;Est Centre;PARIS EST;BELFORT;276;276;0;46;83.3;5.0
INT_23_A;2014-05;Est Centre;PARIS EST;TROYES;224;224;0;20;91.1;10.2
INT_2_A;2014-06;Est Centre;BELFORT;PARIS EST;96;96;0;10;89.6;8.6
INT_24_B;2014-08;Nord-Normandie;TROUVILLE DEAUVILLE;PARIS ST LAZARE;129;127;2;15;88.2;7.5
INT_24_A;2014-08;Nord-Normandie;PARIS ST LAZARE;TROUVILLE DEAUVILLE;135;135;0;24;82.2;4.6
INT_11_B;2014-08;Centre Sud-Ouest;PARIS AUSTERLITZ;CERBERE;311;310;1;23;92.6;12.5
INT_22_A;2014-08;Centre Sud-Ouest;PARIS AUSTERLITZ;TOURS;128;128;0;24;81.3;4.3
INT_15_B;2014-08;Nord-Normandie;PARIS VAUGIRARD;GRANVILLE;165;165;0;19;88.5;7.7
INT_22_B;2014-08;Centre Sud-Ouest;TOURS;PARIS AUSTERLITZ;124;124;0;16;87.1;6.8
INT_25_B;2014-08;Nord-Normandie;ROUEN;PARIS ST LAZARE;258;256;2;24;90.6;9.7
INT_1_B;2014-09;Nord-Normandie;PARIS NORD;AMIENS;304;298;6;71;76.2;3.2
INT_1_B;2014-08;Nord-Normandie;PARIS NORD;AMIENS;294;289;5;45;84.4;5.4
INT_10_A;2014-09;Nord-Normandie;CAEN;TOURS;64;64;0;14;78.1;3.6
INT_23_B;2014-10;Est Centre;TROYES;PARIS EST;237;235;2;59;74.9;3.0
INT_6_A;2014-05;Atlantique Méd.;BORDEAUX ST JEAN;NANTES;187;186;1;11;94.1;15.9
INT_16_A;2014-05;Atlantique Méd.;HENDAYE;TOULOUSE MATABIAU;224;223;1;12;94.6;17.6
INT_4_B;2014-05;Atlantique Méd.;NICE;BORDEAUX ST JEAN;132;129;3;4;96.9;31.2
INT_19_B;2014-04;Nord-Normandie;PARIS NORD;MAUBEUGE;297;294;3;20;93.2;13.7
INT_18_B;2014-05;Est Centre;NANTES;LYON PART DIEU;197;194;3;10;94.8;18.4
INT_18_B;2014-04;Est Centre;NANTES;LYON PART DIEU;18;18;0;3;83.3;5.0
INT_13_B;2014-04;Est Centre;NÎMES;CLERMONT FERRAND;30;30;0;4;86.7;6.5
INT_13_B;2017-08;Est Centre;NÎMES;CLERMONT FERRAND;32;31;1;13;58.1;1.4
INT_1_A;2017-09;Nord-Normandie;AMIENS;PARIS NORD;217;216;1;38;82.4;4.7
INT_20_A;2017-08;Est Centre;NEVERS;PARIS BERCY;140;136;4;37;72.8;2.7
INT_23_B;2017-07;Est Centre;TROYES;PARIS EST;238;235;3;29;87.7;7.1
INT_16_B;2014-09;Atlantique Méd.;TOULOUSE MATABIAU;HENDAYE;104;104;0;2;98.1;51.0
INT_12_B;2014-09;Nord-Normandie;PARIS ST LAZARE;CHERBOURG;170;169;1;14;91.7;11.1
INT_12_B;2014-08;Nord-Normandie;PARIS ST LAZARE;CHERBOURG;174;174;0;13;92.5;12.4
INT_21_A;2014-08;Centre Sud-Ouest;ORLÉANS;PARIS AUSTERLITZ;367;367;0;33;91.0;10.1
INT_15_A;2014-08;Nord-Normandie;GRANVILLE;PARIS VAUGIRARD;167;167;0;17;89.8;8.8
INT_14_B;2014-08;Est Centre;PARIS BERCY;CLERMONT FERRAND;216;216;0;10;95.4;20.6
INT_4_B;2014-08;Atlantique Méd.;NICE;BORDEAUX ST JEAN;187;185;2;36;80.5;4.1
INT_5_B;2014-08;Est Centre;LIMOGES;BORDEAUX ST JEAN;31;31;0;1;96.8;30.0
INT_23_B;2014-08;Est Centre;TROYES;PARIS EST;243;243;0;28;88.5;7.7
INT_18_B;2014-08;Est Centre;NANTES;LYON PART DIEU;21;21;0;0;100.0;
INT_24_B;2014-06;Nord-Normandie;TROUVILLE DEAUVILLE;PARIS ST LAZARE;74;73;1;9;87.7;7.1
INT_8_B;2014-06;Centre Sud-Ouest;PARIS AUSTERLITZ;BOURGES;98;98;0;15;84.7;5.5
INT_12_B;2014-07;Nord-Normandie;PARIS ST LAZARE;CHERBOURG;175;175;0;18;89.7;8.7
INT_25_A;2014-06;Nord-Normandie;PARIS ST LAZARE;ROUEN;205;203;2;17;91.6;10.9
INT_15_A;2014-06;Nord-Normandie;GRANVILLE;PARIS VAUGIRARD;130;130;0;14;89.2;8.3
INT_9_B;2014-06;Nord-Normandie;PARIS ST LAZARE;CAEN;191;190;1;24;87.4;6.9
INT_7_B;2014-06;Nord-Normandie;PARIS NORD;BOULOGNE;47;47;0;1;97.9;46.0
INT_13_B;2014-06;Est Centre;NÎMES;CLERMONT FERRAND;20;20;0;2;90.0;9.0
INT_20_A;2014-06;Est Centre;NEVERS;PARIS BERCY;106;106;0;19;82.1;4.6
INT_2_B;2014-06;Est Centre;PARIS EST;BELFORT;103;103;0;19;81.6;4.4
INT_11_B;2014-10;Centre Sud-Ouest;PARIS AUSTERLITZ;CERBERE;314;314;0;31;90.1;9.1
INT_6_A;2014-10;Atlantique Méd.;BORDEAUX ST JEAN;NANTES;71;71;0;9;87.3;6.9
INT_11_A;2014-10;Centre Sud-Ouest;CERBERE;PARIS AUSTERLITZ;308;307;1;35;88.6;7.8
INT_6_B;2014-09;Atlantique Méd.;NANTES;BORDEAUX ST JEAN;68;68;0;6;91.2;10.3
INT_3_B;2014-09;Est Centre;CLERMONT FERRAND;BÉZIERS;30;30;0;1;96.7;29.0
INT_7_A;2014-10;Nord-Normandie;BOULOGNE;PARIS NORD;157;155;2;29;81.3;4.3
INT_9_A;2014-09;Nord-Normandie;CAEN;PARIS ST LAZARE;188;188;0;18;90.4;9.4
INT_20_A;2014-10;Est Centre;NEVERS;PARIS BERCY;153;152;1;17;88.8;7.9
INT_18_B;2014-10;Est Centre;NANTES;LYON PART DIEU;17;17;0;0;100.0;
INT_18_B;2014-09;Est Centre;NANTES;LYON PART DIEU;16;16;0;0;100.0;
